1;Arena47 Staff;Do you need something...?;0;
2;Horo;Anyway, you can call me Horo, where are you headed? Jeggar, I suppose?;0;
3;Fushiko;Actually at the DTA base, but we're indeed passing through Jeggar, as we really need supplies.;0;
4;Horo;I suppose.;0;
5;Senso;We're ex soldiers. That idiot wants to destroy every civilization he can, including yours. We're trying to defeat him.;0;
6;Horo;You mean Desert? He’s sent several threatening messages to the inhabitants of this planet before, but I never thought he was serious... or that he’d go this far... So my future depends on you, kids?;0;
7;Lucy;Yes, more or less! And we got pretty close, you know! We defeated him twice, but somehow he always managed to get away.;0;
8;Horo;Impressive. They say he's invincible.;0;
9;Horo;Listen, I don't know if you guys are talking nonsense or if you know something we don't. But if you're really going to fight him, I suggest you participate in the ''Three Challenges'' of the Arena47.;0;
10;Horo;The prize is a famous sword called ''Touriel'', plus a couple of credits, which never hurt anyone. I don't know if you've ever attended it, but the challenges are all about logic, agility, and reflexes, and there's usually a final fight. If you're ex-DTA soldiers, those challenges should be a piece of cake for you.;0;
11;Horo;They say that sword is indestructible, extremely light, yet also extremely deadly. Every swordsman has one on their wish list.;0;
12;Fushiko;Let’s participate, all four of us. We’d have a better chance of winning...;0;
13;Fushiko;Thank you for the ride.;0;
14;Horo;You’re welcome. I need to warn you about the challenges, though... someone occasionally bites the dust.;0;
15;Yuki;Umh... Fufu... do we ALL need to partecipate?;0;
16;Fushiko;YES, YUKI.;0;
17;Horo;I have a family. I don’t want to think about seeing them die at any moment. So please, do your thing. That Desert looks like a madman...;0;
18;Senso;Don't worry about your family. We will defeat him. We will absolutely destroy him. No matter what it costs.;0;
19;Senso;I will win that sword. I will kill Desert, with my own hands...;0;
20;Yuki;Damn...;0;
21;Horo;Then good luck... We count on you.;0;
22;Horo;Oh, and... before I go: that water surface is completely solid, you can't cross it unless you press a button. That's to keep wild animals away from the city, you know.;0;
23;Horo;Just try it.;0;
24;Lucy;Thank you.;0;
25;Yuki;So this is the city of Jeggar, huh?;0;
26;Fushiko;Looks pretty nice...;0;
27;Fushiko;Let's try to press the button and then cross the surface.;0;
28;Lucy;Wow... it IS very nice!;0;
29;Senso;Remember: this is not a vacation. We need to sign up to the three challenges of whatever thing before it's too late.;0;
31;Yuki;Yeah, yeah. Bla bla bla.;0;
36;Senso;Yes. We need to sign up for the Three Challenges.;0;
37;Arena47 Staff;You're lucky. The event was about to begin.;0;
38;Arena47 Staff;Umh... okay. I need... your names, and I have to do a little neurological scan, it's just to allow the presenter to give a small presentation of the competitors. Don't worry, it's very quick and minimally invasive.;0;
39;Senso;What?! Are you kidding me?!;0;
40;Fushiko;Hey... I'm sure we have nothing to worry about. Sir, is it really necessary?;0;
41;Arena47 Staff;I'm afraid yes... Please, let's proceed immediately, registrations are about to close.;0;
42;Senso;Alright. But the whole thing sounds a bit fishy to me.;0;
43;Arena47 Staff;Once we're done take the seats number 73, 74, 75 and 76.;0;
44;Presenter;Here we areee! Finally the last competitors have joined the competition!;0;
45;Presenter;Please, take your seats, the challenges are about to begin!;0;
46;Presenter;Soooo.... everyone welcome....;0;
47;Presenter;Fuuuuushiiikoooooo! They say she has an IQ of 25! But it is speculated that she might have as much as 36!;0;
48;Fushiko;What?! How dare he?!!!;0;
49;Senso;Quite predictable.;0;
50;Presenter;Theeeen we have another girl, people!;0;
51;Presenter;Everyone welcomee... Lucy! The most outgoing and chatty girl you could ever hope to meet!;0;
52;Lucy;That's not... oh no... everyone is looking at me now...;0;
53;Presenter;But we're not done yet! No no no, because we now have two male contenders!;0;
54;Presenter;I present youuu... the most mentally stable person of the whole Metra! He would never harm one single hair of any of you!;0;
55;Presenter;Ladies and gentlemen... Sensooo!;0;
56;Yuki;Well, he wasn’t that mocking toward him.;0;
57;Fushiko;Maybe he has a problem with women...?;0;
58;Presenter;Finally... La crème de la crème. The man of the many resources.;0;
59;Presenter;You could never hope to meet a person sharper and more intelligent than him. I present you the brains of the team.;0;
60;Presenter;Yuuuukiii!!!;0;
61;Yuki;Well, he got it totally right with me!;0;
62;Presenter;Oh no! Someone didn't take it too well!;0;
63;Presenter;And did you notice their clothes? They're not "Ransteg", they're DTA Soldiers! So don’t mess with them, or you might end up turned inside out!;0;
64;Presenter;Great, so now we know all our contenders! I hope you're ready psychologically because there's not turning back!;0;
65;Presenter;The Three Challenges are about to begin! Good luck everyone!;0;
