1;Yuki;Eheh, it's a long story! Do you wanna hear it?;0;
2;???;Umh! We did it! That was incredible.;0;
3;???;I think we’re far enough from the planet and the Ternion that we won’t be tracked down.;0;
4;Senso;Fushiko... is this...?;0;
5;Fushiko;I think yes...;0;
6;Fushiko;Excuse me, "mister savior"... surely someone as important as you won’t mind enlightening us with your name.;0;
7;???;Oh! Sorry about that!;0;
8;Lucy;Yuki!!;0;
9;Yuki;Sorry, I forgot I was still dressed like this.;0;
10;Fushiko;...a lot...;0;
11;Fushiko;You are a stupid...!!;0;
12;Fushiko;...little...!!;0;
13;Fushiko;...jerk, Yuki!!;0;
14;Fushiko;...but I missed you...;0;
15;Fushiko;We were so worried for you...;0;
16;Yuki;That was your way of saying thanks...?;0;
17;Yuki;Wait, let me change into my old clothes. I'm doing sauna in this thing.;0;
18;Yuki;Ah, much better. I wonder why I waited so long.;0;
19;Senso;It all happened so quickly. It feels almost weird.;0;
20;Lucy;Yes... I agree. I feel like it was seconds ago that I was still in that cell.;0;
21;Fushiko;Is the same for me actually, but it's obvious... we would't last long in the void. But it's a pity it all happened so quickly, I really wanted to recover our HDevs...;0;
22;Yuki;Oh. There's no need for that. I recovered all of your HDevs plus one for Lucy who doesn't have one.;0;
23;Fushiko;What?! How...?;0;
28;Senso;I don't care. Just give us our HDevs, then we'ill check on Desert and the Ternion.;0;
29;Fushiko;What? You don’t even wanna hear how he came to rescue us...?;0;
30;Senso;It's an useless information. We must not waste any time.;0;
31;Fushiko;... Sometimes you don't even sound like yourself anymore...;0;
32;Fushiko;But, fine, there's something I want to discuss with you guys that surely you'll consider "worth of your time".;0;
33;Senso;Yes, sure.;0;
34;Yuki;Alright. Make yourselves comfortable. It all started when you left me out of the base.;0;
35;Fushiko;You're the one who stayed out! We certainly weren’t the ones who left you there!;0;
36;Yuki;Yeah, yeah. Fine. The reason I hesitated is because I suddenly realized that we had left the spaceship outside. When you went in and I stayed out, my first instinct was to shout, but then I realized I didn’t want to risk giving you away.;0;
37;Yuki;So I tried to contact you through your HDevs, but I couldn’t get through... There must have been some kind of anti-communication shield...;0;
38;Fushiko;There was no shield. The connection was simply TURNED OFF, as yours should have been as well! If you had contacted us, you would probably be with us in that cell right now... or, worse, we’d all be in the graveyard...;0;
39;Yuki;Oh. Well, anyway, what I did next was to try to find the spaceship and I did find it! Even if it was hard to see though that dense fog.;0;
40;Lucy;And did it take a lot?;0;
41;Yuki;No, not really. I was planning to wait for you guys, but then I saw the Ternion land right outside the base. I got closer and, since the pill's effect was about to wear off, I beat up a commander and took his pressurized uniform, the one I was wearing moments ago. I'm afraid he may be dead now because of the cold...;0;
42;Yuki;I waited in disguise for the gates to open again. When they finally did, what I saw was some medics transporting a few bodies into the Ternion... I realized it could be you, so I got closer.;0;
