1;Yuki;I don't know who to trust...;0;
2;Fushiko;Hello...?;0;
3;Yuki;My butt hurts a lot...;0;
4;Fushiko;Apart from that, are you okay? Is everyone okay?;0;
5;Senso;I am, but we should have turned on our flashlights BEFORE entering the caves.;0;
6;Lucy;Sorry, it's my fault, I hurried you...;0;
7;Fushiko;Don't worry. First of all let's solve this problem.;0;
8;Senso;I found it.;0;
9;Fushiko;Oh, well done! Could you show me how you did it? I really can't remember...;0;
10;Senso;If Lucy doesn't have an HDev we can't make her lead the way.;0;
11;Yuki;Yeah, you should lead the way. As always.;0;
12;Lucy;I will give him directions!;0;
13;Fushiko;Good, so stay close to him. Me and Yuki will be the tail-enders.;0;
14;Lucy;Okay, we need to keep going downwards through this tunnel.;0;
15;Lucy;It's easy, there are just a few bifurcations.;0;
16;Lucy;This is the first bifurcation, we need to go right, towards the hanging crystal!;0;
17;Yuki;Wow, they are so beatiful!;0;
18;Lucy;Yes! But avoid touching them... They emit loads of beta particles.;0;
19;Fushiko;Three meters should be a safe distance.;0;
20;Lucy;Oh God!;0;
21;Fushiko;Are you okay...?;0;
22;Lucy;Yeah, don't worry... The terrain is a bit slippery...;0;
23;Lucy;We gotta keep going downwards so... left!;0;
24;Yuki;I don't like going downwards...;0;
25;Lucy;Left again!;0;
26;Senso;I thought we were going in the right direction.;0;
27;Fushiko;I wasn't even paying attention, this darkness confuses me. Let's head back.;0;
28;Yuki;Always listen to girls. Remember it.;0;
29;Senso;Dead end.;0;
30;Yuki;What the hell are those?!;0;
31;Lucy;T-they're called Lamirs... beware of their claws, they're venomous...;0;
32;Lucy;Luckily I b-brought some of these!;0;
33;Fushiko;A couple more wouldn't have hurt!;0;
34;Senso;We have company.;0;
35;Fushiko;What was that?;0;
36;Lucy;I think... it's the sound of lamirs...;0;
37;Yuki;I can see a light!;0;
38;Lucy;Sorry to disappoint you but we're not half way through!;0;
39;Fushiko;There is something in between the light, though...;0;
40;Lucy;...;0;
41;Fushiko;He's attacking us! Prepare to battle!;0;
42;Lucy;.....;0;
43;Senso;Calm down, Lucy.;0;
44;Senso;Fear... that is your greatest enemy!;0;
45;Fushiko;Yes! Finally we did it! Let's continue.;0;
46;Lucy;Alright!;0;
47;Lucy;Stop!;0;
48;Yuki;What's the matter?;0;
49;Lucy;This... is a trap for monsters.;0;
50;Lucy;Can easily stay in place if an average man stands on it, but two would make it fall!;0;
51;Fushiko;Sorry, Yuki. We will come back for you, I promise.;0;
52;Yuki;What...?;0;
53;Yuki;HEY! I bet it's going to fall with YOU!;0;
54;Senso;Let's go guys. I'll be the first.;0;
55;Fushiko;Oh no!;0;
56;Fushiko;We did it!;0;
57;Lucy;Alright! Well done, guys!;0;
58;Lucy;These caves are more labyrinthine, I don't remember exactly the path so be careful!;0;
59;Fushiko;Lucy, there is a door at the end... How do we open it?;0;
60;Lucy;Well...;0;
61;Lucy;Emh...;0;
