1;Yuki;Hey, what are you doing here?;0;
2;Senso;I'm just thinking, do you know where Fushiko is? I need her.;0;
3;Yuki;I have no idea, she must be at the bar having a drink.;0;
4;Fushiko;What?! I was not!;0;
5;Senso;You have good hearing, you know.;0;
6;Fushiko;I was looking for you, you must give me your month-end report, Desert is waiting for it!;0;
7;Senso;Yeah... I was looking for you for the same reason.;0;
8;Fushiko;Good, so... let's go to Desert's office, what are we waiting for?;0;
9;Yuki;Calm down, Fushiko, there's no rush.;0;
10;Fushiko;Shut up, Yuki, it's late!;0;
11;Fushiko;We better move.;0;
12;Fushiko;Desert is waiting for us...;0;
13;Yuki;Don't listen to her, she's too hasty.;0;
14;Yuki;I don't wanna go in there, Desert scares me...;0;
15;Yuki;Alright... I'll wait for you here.;0;
16;Senso;Even if you already gave yours, Desert probably wants to tell you something. Come on!;0;
17;Yuki;Ok, ok! Just... calm down!;0;
18;Desert;Here you are, boy, take a seat.;0;
19;Senso;No, I'm fine, I just have to give you the month-end report.;0;
20;Desert;Finally, I was waiting for it, send it to me on my HDev.;0;
21;Fushiko;Done it.;0;
22;Desert;Very good. Incredible. You continue to amaze me.;0;
23;Senso;Thanks, we just do our best.;0;
24;Desert;I wanna repay you, I think you deserve a promotion to the fifth level, you and all your group.;0;
25;Senso;Really?! But... We were level three just a few weeks ago...;0;
26;Desert;Nobody gave me so much satisfaction in such little time.;0;
27;Fushiko;Thank you, commander.;0;
28;Desert;You're welcome, but now go, soon your next mission will begin.;0;
29;Fushiko;Did you hear it? We are in the fifth level! Wohoo!;0;
30;Fushiko;I still can't believe it!;0;
31;Yuki;It went well!;0;
32;Yuki;I never received a compliment from him, you are lucky!;0;
33;Senso;That planet behind him... I can't stop watching it.;0;
34;Fushiko;Now I can access so much more information, I was hoping for this moment!;0;
35;Speaker;*All the Soldiers of level three or higher must meet in the Missions Hall of their respective floor, immediately.*;0;
36;Fushiko;So a new mission will begin, I'm ready for it.;0;
37;Yuki;You better take your weapons, you never know, you may need them. I need a new weapon, my last one was damaged… God, I miss her.;0;
38;Fushiko;Go in the missions room. You’ll find your Blasters. We’ll wait for you here.;0;
39;Senso;Good, I gotta be quick.;0;
40;Commander;Are those blasters yours?;0;
41;Senso;Yeah, I forgot them here. I guess.;0;
42;Commander;I hope you're not telling me lies. Can you use them, at least?;0;
47;Senso;Not a big expert. Could you please teach me something?;0;
48;Commander;Of course. Listen carefully.;0;
49;Senso;You don't even know who you're talking to.;0;
50;Commander;I'm sorry, I don't see medals on your uniform.;0;
51;Senso;Neither on yours for that matter.;0;
52;Commander;Hold the position, soldier.;0;
53;Senso;So it seems.;0;
54;Senso;Where the hell did they go?;0;
55;Senso;You turn your back for a minute and, puff, they're gone.;0;
56;Fushiko;Oh. There you are.;0;
57;Commander;We are few, we need at least two more assault units!;0;
58;Yuki;Don't look at me!;0;
59;Commander;Which one of you is more pratical with weapons? Quickly!;0;
60;Fushiko;Go! You're the best of us with weapons! Go, go!;0;
61;Senso;But... A-alright. I'll join the assault group!;0;
62;Commander;Perfect. Wear the Assalut uniform and reach the red group. One more!;0;
66;Senso;Here we go...;0;
67;Senso;<i>How many stars… Each with their own color, own story, own planets.</i>;0;
68;Senso;<i>I wish I could visit them all. But unfortunately... the time I have in this life...</i>;0;
69;Senso;<i>...is not enough.</i>;0;
70;Commander;Hey, you! Come here for a second.;0;
71;FY7 Mech 5B;Welcome to the Common Room. If you need assistance with Settled Terminals or anything else, I'm at your disposal.;0;
72;FY7 Mech 5B;Welcome to the second floor. If you need assistance I'm at your disposal.;0;
73;Defence group soldier;God, he's so slow...;0;
74;Assault group soldier;What are you looking at?;0;
75;Air group soldier;...just looking at the corridor to Desert's office gives me shivers.;0;
