1;Lucy;No... no! What's going on?! We gotta do something!;0;
2;Fushiko;I'm glad we don't have to leave the atmosphere and we can save some energy.;0;
3;Senso;I'm glad we know where the Delta Unit is located...;0;
4;Lucy;I hope there will be no clouds.;0;
5;Fushiko;Why?;0;
6;Lucy;Because... I want to see the rings... and the aurora...;0;
7;Lucy;But... there are so many clouds...;0;
8;Fushiko;Right...;0;
9;Fushiko;Is everything okay...?;0;
10;Senso;Yes. I'm okay.;0;
11;Senso;I was having a flashback. Remembering things I'm not really happy about.;0;
12;Lucy;If you wanna talk about it, we're your friends! We can help you out!;0;
13;Yuki;Yeah. You've helped us so many times.;0;
14;Senso;I said I'm okay. Cut it out.;0;
15;Fushiko;I really hope the Delta Unit is here...;0;
16;Senso;<i>How can I forget the massacre we did in Nahrev Teak?</i>;0;
17;Senso;<i>Or what we've done on Honi prime...</i>;0;
18;Senso;<i>Yeah, we... because I've shot most of those bullets.</i>;0;
19;Fushiko;We landed too much close to the base.;0;
20;Yuki;Base? Which base?! I can see nothing but rocks and fog!;0;
21;Senso;I'm sorry. It's my fault.;0;
22;Fushiko;Yuki, you're right. It's not too bad after all.;0;
23;Fushiko;But we must do something about the temperature. Once we'll open the gates, freezing air at a temperature of -20° C will enter the spaceship.;0;
24;Senso;The spaceship's components will survive but we won't, if we don't change our clothes.;0;
25;Senso;Is it possible for us to wear Snow Uniform?;0;
26;Fushiko;Yes and no... We must connect to the DTA Network to download the necessary data to dematerialize those uniforms.;0;
27;Fushiko;But doing so may result in us being detected. It's pretty dangerous, and I'm not even sure we are close enough for radio transmission to work...;0;
28;Lucy;I know it's dangerous, but I guess it's still less dangerous than hypothermia.;0;
29;Fushiko;Yes, but...;0;
30;Yuki;Hey, Fufu, how about using cooling pills? They would also make us invisible to heat-vision.;0;
31;Fushiko;That's... Yeah! That's a good idea! But the effect lasts roughly an hour and we have five of them... is it enough time to find the weapon, destroy it, and come back?;0;
32;Yuki;I dunno. I guess so.;0;
33;Senso;That's very reassuring.;0;
34;Fushiko;It will be enough.;0;
35;Senso;Bon appétit...;0;
36;Fushiko;Remember. You will still feel cold, just you won't die of hypothermia.;0;
37;Yuki;God! I think I-I m-might w-wanna wear the j-j-jacket...;0;
38;Fushiko;I'm starting to feel a lot warmer now!;0;
39;Yuki;L-lucky y-you...;0;
40;Fushiko;I sent you on your map the position to the undergrounds.;0;
42;Fushiko;It's too dangerous to be there. Epsilon Teams are attacking the base, remember? Let's find another way.;0;
43;Fushiko;Here! There's a secret entrance!;0;
44;Yuki;You mean... here...?;0;
45;Fushiko;Yes, I'm telling you.;0;
46;Yuki;Are you sure about that?;0;
47;Fushiko;Yes! Look at the bricks, they're not perfectly aligned.;0;
48;Senso;How do we get inside?;0;
49;Fushiko;Do you remember our plan to enter in Sector G on the TSS? Same thing.;0;
50;Yuki;You mean Desert will open us just like that time?;0;
51;Fushiko;No, you dummy. Vehicles come out of this place continuously to reach Jisab factory, a place where weapons and ammo are constantly produced.;0;
52;Fushiko;If Delta Teams are attacking this place, they must be gathering resources to defend themselves. Or, at least, I hope so...;0;
53;Fushiko;I hope they're going to do that in the next hour, we don't have anymore pills... otherwise we'll be forced to connect to the DTA network.;0;
54;Lucy;Of course they will. And we can check if someone is approaching with our HDevs! Can't we?;0;
55;Fushiko;Yes, we can! Let's hide behind the wall and wait!;0;
56;Yuki;Someone is feeling cold, huh?;0;
57;Lucy;Don't worry for me. I-I will be fine.;0;
60;Senso;Cold weather toughens up the muscles, so embrace it.;0;
61;Yuki;I believe she genuinely prefers to be weak at this point...;0;
62;Senso;Speak for yourself, Yuki.;0;
63;Senso;I wonder if there's a way I can help you.;0;
64;Lucy;I... I don't know... I have an idea, but... I'm not sure you would l-like it...;0;
65;Lucy;Maybe if I could g-get a little bit c-closer... C-can I...?;0;
66;Senso;Lucy... my body is as cold as a block of ice... It wouldn't be of help.;0;
67;Lucy;I don't care.;0;
68;Fushiko;You guys should lower your voice a bit. I just detected a guard on the other side of the wall. There's a single soldier guarding the entrance.;0;
69;Senso;The others may be focused on the main entrance, where Delta Teams must be attacking...;0;
70;Fushiko;We must annihilate the guard as soon as he sees us. Otherwise we're screwed.;0;
71;Fushiko;Since their stopped heartbeat would trigger an alarm, we're forced to use Soporific Ammo.;0;
72;Senso;Leave it to me. I'll handle it.;0;
73;Fushiko;You never back down, huh?;0;
75;Fushiko;Guys! Ready up!;0;
76;Fushiko;Damn! Good job!;0;
77;Fushiko;Where is Yuki?;0;
78;Fushiko;G...guys...?;0;
79;Lucy;I-I think he didn't make it in time... He must have remained o-outside...;0;
80;Fushiko;Uff... Yuki... you twit...;0;
81;Fushiko;Uff... I'm so worried...;0;
82;Senso;Calm down. He will make it.;0;
83;Fushiko;But... what if no other vehicle will come out from here in the next half of hour?;0;
84;Fushiko;What if the effect of the pill wears off and he freezes to death...?;0;
85;Fushiko;Yuki...;0;
86;Senso;We have to leave him outside. We have no choice, otherwise we'll all freeze to death.;0;
87;Fushiko;What?! Oh... you're... you're probably right.;0;
88;Lucy;But there are so many robots! They will kill him!;0;
89;Senso;He's pretty tough. Let's go now! If you want to save him, we're wasting a lot of time!;0;
90;Fushiko;Yes, you're right. I'm sorry for behaving like that...;0;
91;Fushiko;It's full of guards everywhere, it will be hard to reach the undergrounds without people noticing.;0;
92;Lucy;What if we blend with them completely? They all wear the snow uniform...;0;
93;Fushiko;So we really have no choice, huh?;0;
94;Senso;Stay connected to the network for as long as necessary to download the data to materialize the uniforms. Then disconnect.;0;
95;Fushiko;Okay I'll do it... I hope for the best... Then I'll send you the data directly to your HDev.;0;
96;Senso;Lucy don't have an HDev.;0;
97;Fushiko;Don't worry. Leave it to me. She'll just have to wear them manually over her normal clothes.;0;
98;Fushiko;Okay, let's try not to waste too much time. We need to destroy this Delta Unit.;0;
100;Fushiko;Where do I begin? Well, the Delta Unit is basically indestructible...;0;
101;Yuki;How do we destroy something indestructible?!;0;
102;Fushiko;What the hell?!;0;
103;Senso;Apparently someone was expecting visitors...;0;
104;Lucy;W-well, let's be very very careful! We must not end up in the crossfire!;0;
105;Fushiko;Aaahhh!!!;0;
106;Lucy;NOOO!!!;0;
107;Senso;Quick! We need to take her out of the crossfire!;0;
114;Senso;<i>I don't have any... This is a big problem...</i>;0;
115;Senso;There's nothing we can do to save her.;0;
116;Senso;I think Epsilon Teams use venomous ammo. She received a shot in a non-lethal spot, luckily. This should counteract neurotoxins.;0;
117;Fushiko;Th... thank you... thank you so much. I though I would die...;0;
118;Fushiko;You can tell y...you haven't taken a first aid course, huh?;0;
119;Fushiko;I'm wounded, but don't w...worry for me. I'll take care of it. You should focus on finding a way into the underground. And I'm sorry if I've wasted our time...;0;
120;Lucy;I'm glad you're feeling better! We're still in danger here... We gotta find a way to get in.;0;
121;Senso;We need to convince the Command Centre that we are heading down to provide support to those guarding the Delta Unit. We need to show we're in hurry and it's an emergency.;0;
122;Lucy;And how do we prove that we're not enemies...?;0;
123;Senso;I will try to bring out the actor within me.;0;
124;Fushiko;B...be careful...;0;
125;Fushiko;Do not connect to the network... Use an anonymous IP...;0;
126;Senso;Alright.;0;
127;Lucy;I hope they won't find out our identities...;0;
128;Senso;I won't connect to the network, so they cannot track me. I think I can still contact them.;0;
129;Command Centre;Hello...?;0;
130;Senso;Gate Management! Please, it's an emergency. We need to give support to those who are protecting the Delta Unit!;0;
131;Command Centre;Who are you? Why you're not logged in the network?;0;
136;Senso;I'm an officer, DTA soldier Level 10. Please, we're out of time!;0;
137;Command Centre;I insist on your identification. You're currently under aim.;0;
138;Senso;Colonel Jonnart, second division. Operative settings.;0;
139;Fushiko;He died six days ago!;0;
140;Command Centre;He's currently stated as deceased. We'll proceed with the elimination.;0;
141;Lucy;NOOOO!!!;0;
142;Senso;I am disobeying my orders! Please, without our help they won't be able to protect the Delta Unit!;0;
143;Command Centre;I insist on your identification.;0;
144;Senso;Please! My teammates are down there, I don't want them to die. I can't leave them...;0;
145;Senso;I can't log in the network. Epsilon Team hackers could be tracking our communications.;0;
146;Senso;If they find out we're heading into the underground right now, they'll find a way to take advantage of it and enter as well.;0;
147;Command Centre;I'm sorry but I can't open the gates. You're currently under aim. Give me a good reason for it or prepare to face the consequences.;0;
152;Senso;Epsilon Teams will breach into the base! It's just matter of time!;0;
153;Senso;Epsilon Teams are too strong and numerous! My teammates will die down there, it's useless to stay here!;0;
154;Fushiko;We have a problem... Epsilon Teams are coming here. They want to activate the Delta Unit as well...;0;
155;Fushiko;We need to destroy this Delta Unit before they get their hands on it.;0;
156;Senso;Got it.;0;
157;Senso;Every damn second we waste it's one more step towards catastrophe! Please!;0;
158;Command Centre;Fine... I'll proceed to open the gates. Be quick to reach your companions.;0;
159;Senso;Someone asked me to give help. I've been given a covert directive from a higher-up. It's off the record and against the rules, so we need to handle it discreetly.;0;
160;Command Centre;From who? Who gave you this order?;0;
161;Command Centre;Trying to come up with a name? Too late my friend, I'm not buying it.;0;
162;Command Centre;We'll proceed with elimination.;0;
163;Senso;It's an order! Open the gate right now!;0;
164;Command Centre;Yes, yes. I'll open the gate. Please wait patiently.;0;
165;Lucy;NOOOO!!!;141;
166;Senso;Let's go.;0;
167;Senso;Sorry Fushiko... I wish we could take you with us...;0;
168;Fushiko;Let's go.;0;
169;Fushiko;Sorry Yuki... I hope you'll be fine...;0;
170;Lucy;...;0;
171;Lucy;I hope everything will be alright...;0;
172;Lucy;Fushiko... No...;0;
173;Senso;If we want to save Yuki and ourselves, we must keep going and try to destroy the Delta Unit...;0;
174;Fushiko;P...please... save Yuki... keep goin...;0;
175;Senso;Sorry, Fushiko. Will you survive?;0;
176;Fushiko;Okay, this is the entrance to the undergrounds. How do we get in?;0;
177;Senso;I don't know... Let's think of something...;0;
178;Senso;I think I got an idea.;0;
179;Fushiko;Be careful, and pretend it's a matter of life and death.;0;
180;Fushiko;We shouldn't get in the crossfire... Let's go back...;0;
181;Fushiko;Let's go back... please... It's too dangerous to get so close to them!;0;
182;Fushiko;From the inside. If we place a bomb in the cockpit, we might be able to destroy it. We'll carry with us the most powerful bomb we have here.;0;
183;Fushiko;Yes, don't worry for me... I'll just hide somewhere and w...wait for your return... just, please, don't w... waste any more t...time...;0;
184;Lucy;Oh no, are we really leaving Fushiko here...?;0;
185;Lucy;W-wh-hat...?;0;
