1;Training Visor;ITV startup in progress... Please select a training program.;0;
2;Yuki;Dead end...;0;
3;Senso;The only thing we can do is to climb over this fence.;0;
4;Fushiko;Someone has to give some explanations.;0;
5;Fushiko;Come on, Lucy, I'm waiting.;0;
6;Lucy;I... didn't know...;0;
7;Lucy;Theresa!;0;
8;Theresa;Lucy! How did you get here? This morning we had to close this passage, Jabhauls were everywhere.;0;
9;Yuki;We had to climb it, or we would have been locked out!;0;
10;Theresa;I'm so sorry for the inconvenience... If you come to my shop I can give you a small discount!;0;
11;Lucy;Thank you Theresa, but we're kind of in hurry! I'll let the others decide.;0;
12;Theresa;Okay! We'll see at my shop eventually! Bye!;0;
13;Senso;Someone should apologize.;0;
14;Fushiko;You're right.;0;
15;Fushiko;Sorry Lucy if I have misjudged you... I tend to be a little wary. You know...;0;
16;Fushiko;Sorry again...;0;
17;Lucy;I'll make sure you guys won't have any more reasons to doubt me. I'll do my best.;0;
18;Senso;Let's go now, her sister is still in danger.;0;
19;Fushiko;Oh... My... God...;0;
20;Fushiko;This is a true...;0;
21;Fushiko;Clothes! Shop! First time I see any!;0;
22;Theresa;Thank you for coming!;0;
23;Senso;We shouldn't even be here.;0;
24;Fushiko;AAAAAH!!;0;
25;Fushiko;Should we buy it? It costs 299 credits.;0;
26;Senso;With what money?;0;
27;Fushiko;Oh... Right...;0;
32;Senso;Stop playing. We're not here in vacation.;0;
33;Senso;Yeah, it does. Alright, we're buying it, but hurry up.;0;
34;Fushiko;Yes...! Let's do it, quickly!;0;
35;Seller;We sell all kinds of curatives.;0;
36;Theresa;So... have you seen anything?;0;
37;Fushiko;Haven't you seen anything you like, Lucy?;0;
38;Lucy;No, I'm fine, thanks!;0;
39;Hairdresser;Do you need a new haircut?;0;
40;Senso;No, thanks. I'm fine.;0;
41;Lucy;This is the way to go! There is a big area that is the only one they could use to land a spaceship as big as the Ternion.;0;
42;Yuki;You know what's the Ternion?;0;
43;Lucy;Yes, of course, I know it's the main spaceship of the DTA.;0;
44;Senso;Are you sure your sister have been taken there?;0;
45;Lucy;No... but that's the only lead we have for the moment.;0;
46;Fushiko;Alright, let's give it a try then. Are we ready to go?;0;
51;Senso;No, just a moment. I need to take a look around before.;0;
52;Fushiko;Okay, no problem.;0;
53;Senso;Let's go.;0;
54;Yuki;Wow, that's amazing!;0;
55;Fushiko;It really is...;0;
56;Lucy;My eyes hurts so much!;0;
57;Fushiko;She was right. Here is the Ternion!;0;
58;Senso;Let's take a closer look.;0;
59;Fushiko;Did they brought her in the spaceship?;0;
60;Yuki;I hope not...;0;
61;Desert;What took you so long?;0;
62;Fushiko;Ears perked up, we might hear some cry for help.;0;
63;Senso;Was not a cry for help what I heard.;0;
64;Senso;Desert... we meet again.;0;
65;Senso;We know what you have done, you kidnapped a girl... Why the hell did you do that?;0;
66;Desert;To get your attention, of course. Wasn't so easy to find me so I gave you a little help.;0;
67;Lucy;What did you do to her?!;0;
68;Desert;Oh, you got a new friend, I see. ;0;
69;Desert;It's none of your business. She's in a cave behind the waterfalls, if you really wanna know.;0;
70;Desert;But it doesn't matter as long as you will be dead in a short moment.;0;
71;Desert;Unless I gave you the very last chance to redeem yourself and join the DTA again.;0;
72;Senso;Never! If those senseless attacks continue, me and you will never get along.;0;
73;Desert;Then I think I'll have to give you one very last lesson...;0;
74;Senso;Go! It's a thing between me and him! Go find her sister!;0;
75;Yuki;We will not forsake you, mate.;0;
76;Desert;I'm tired of your stupid voices!;0;
77;Lucy;We're almost there, I'm sure about it.;0;
78;Lucy;Thanks for trusting me...;0;
79;Lucy;I really miss my sister, but I can feel that she's okay.;0;
80;Yuki;Man, this place is like 100% shops.;0;
81;Yuki;I think I scratched my leg while we climbed on that thing.;0;
