2;Fushiko;D-did you know that this planet is tidally locked to its star? It means day and nights lasts forever.;0;
3;Fushiko;According to the database, the permanently illuminated hemisphere is called Draeka, while the other is called Drael.;0;
4;Lucy;So interesting!;0;
5;Yuki;Everything you’re saying becomes irrelevant if we won't be able to land on it...;0;
6;Senso;I'm doing my best, but the atmosphere is a lot less dense than what I expected. I couldn't loose enough speed. The data we have of this planet is just wrong.;0;
7;Senso;Don’t stay here! Just go fasten your seatbelts already!;0;
8;Senso;Sorry. This is the best I could do. We will continue to the city by feet.;0;
9;Fushiko;Okay. I just dematerialized it. Yuki, if I ever forget it you are a witness to this.;0;
10;Yuki;Can't we just use it again to reach the city?! It's at least two kilometers from here...;0;
11;Senso;Oh no, the little prince still needs his carriage?;0;
12;Senso;It takes a lot of energy to take off, as you should also know, energy it currently doesn't have as we drained it all.;0;
13;Fushiko;Yeah... umh... we can all turn on our flashlights. It's pretty dark here. Lucy, I'll teach you how is done.;0;
14;Lucy;Yes, ma'am!;0;
16;Senso;Anyway, the atmosphere is very subtle. Even if you feel like there's no enough air, don't panic, there's enough oxygen for you to breath.;0;
17;Fushiko;Yeah! Even if you can't see it, this planet orbits around a M3V star, a small red dwarf. Do you know the reason why this planet is tidally locked? It's because it orbits really close to its star.;0;
18;Lucy;Is radiation a problem...?;0;
19;Fushiko;Yeah, a bit... also because of the thin atmosphere. We should survive with no issues though.;0;
20;Fushiko;This plain is a bit dangerous, it's for the best if we don't wander around too much...;0;
21;Yuki;Fly off, you bloody birds!;0;
22;Fushiko;They just love you Yuki! They noticed how amazing your bald head is!;0;
23;Yuki;Very funny... now, can someone please help me?!;0;
24;Fushiko;CAREFUL YUKI!;0;
25;Yuki;Why does everything wants to kill me?!;0;
26;???;Need a ride?;0;
27;Fushiko;It's okay for me. Everyone agrees?;0;
28;Yuki;The sooner we get out of here, the better.;0;
29;???;Get in, this place is quite dangerous...;0;
30;Lucy;That nebula is so beautiful...;0;
31;Senso;Indeed.;0;
32;Fushiko;I can't believe is so visible with naked eye...;0;
33;Yuki;Are we actually getting any closer to the city?;0;
34;Fushiko;God… we were better off staying in that prison…;0;
35;Lucy;So the sky is always like this here?;0;
36;Fushiko;Yes! I suppose it can get depressing after some time...;0;
37;Lucy;Nah, not necessarily!;0;
38;Yuki;These animals looks quite dangerous.;0;
39;Senso;Especially those big ones.;0;
40;Senso;Hope the DTA base is not too far from here.;0;
41;Fushiko;I can't stop looking at the nebula.;0;
42;Yuki;Do you think we can eat in a restaurant?;0;
43;Senso;Maybe. But we can't waste time.;0;
44;Fushiko;We definitely need some food and better equipment once we reach the city.;0;
45;Senso;Remember this is not a vacation.;0;
46;Fushiko;Yes... I know.;0;
47;Fushiko;Do you think we should get a proper vehicle to move on planets?;0;
48;Senso;Yes, absolutely. We cannot always rely on our spaceship.;0;
49;Yuki;Man... we really need a vehicle. I'm tired of walking and running all the time...;0;
50;Senso;Me too.;0;
51;Yuki;That nebula is pretty cool, innit?;0;
52;Senso;It is.;0;
53;Lucy;I can't wait to see what the city looks like!;0;
54;Lucy;I can't believe the nebula is visible from here, I thought it was too dim to be visible.;0;
55;Senso;I'm afraid in the city we won't be able to see it anymore.;0;
56;Lucy;Yeah, I agree...;0;
57;Fushiko;Please, let's stay on the path. We cannot afford to waste time here… this area is too dangerous to wander off.;0;
58;Fushiko;This area is so empty there's not even mapping data for it...;0;
59;Fushiko;There's so much wind on this planet...;0;
