2;Lucy;Oh no...;0;
3;Yuki;Yawn... What time is it?;0;
4;Lucy;What could Desert do if we don't stop him?;0;
5;Senso;Send our nuclear weapons all over the planet... Explosions would be visible from space...;0;
6;Senso;Late.;0;
7;Fushiko;It's weird waking up without our usual routine.;0;
8;Lucy;I feel energized!;0;
9;Yuki;I'm so tired... we've been walking for HOURS!;0;
10;Fushiko;Be glad that we even came this far alive.;0;
11;Senso;And that we didn't have to fight any more bloodthirsty beasts...;0;
12;Yuki;Damn, it's closed.;0;
13;Gate keeper;Do you need any help...?;0;
14;Fushiko;We need to go south towards the ruins...;0;
15;Older gate keeper;The ruins of Dithel? Can't you read that the passage closes an half of hour before the sunset? Damn strangers...;0;
16;Senso;We do not since it's written in your stupid language. Open the gate, now.;0;
17;Gate keeper;T-there is nothing I could do! The mechanism is automatic!;0;
18;Fushiko;Hey, give it up, we have time.;0;
19;Gate keeper;There was another passage but it was closed years ago...;0;
20;Older gate keeper;At your right there's the path to a camping site. Some people sleep there at night, it's quite safe.;0;
21;Older gate keeper;You may also find something to eat.;0;
22;Yuki;What?! That's great news!;0;
23;Older gate keeper;Come back here after sunrise, you'll find the gate opened.;0;
24;Lucy;Thank you! We really need some rest after all.;0;
25;Fushiko;This is exciting. Hey! Wanna do a race?;0;
26;Senso;Looks like we have no choice.;0;
27;Fushiko;Whoever arrives last does not eat!;0;
28;Senso;What...?;0;
29;Yuki;This is stupid!;0;
30;Fushiko;Afraid of being left on an empty stomach?;0;
31;Senso;Well, when you put it that way...;0;
32;Fushiko;Isn't there any other way to get there?;0;
33;Fushiko;Ready? 3... 2... 1... GO!;0;
34;Yuki;Hey! If you don't slow down you'll pay dearly!;0;
35;Fushiko;I didn't... take you... for a sprinter, Lucy!;0;
36;Lucy;Eheh!;0;
37;Yuki;But this time we wasn't escaping from a self destructing space station.;0;
38;Lucy;Ok, the next time we'll do a race I'll make sure it will be a life-threatening situation!;0;
39;Fushiko;Haha! She dissed you, well put!;0;
40;Yuki;Guys! Take a look over there!;0;
41;Fushiko;What... are you...? Oh my god.;0;
42;Fushiko;That's a wild apple... and it's blue...?;0;
43;Yuki;Looks a bit... radioactive, not sure if I would eat it.;0;
44;Senso;I think I'll leave it...;0;
45;Fushiko;Come on guys! Are you serious? It's not radioactive. And now it's mine!;0;
46;Yuki;No way! I saw it first, so it's mine.;0;
47;Fushiko;Woops! What's that big planet over there? It's mine now!;0;
48;Yuki;Hey! Ah! We shall see who will eat it!;0;
49;Fushiko;Hey, it's mine!;0;
50;Fushiko;Give it back!;0;
51;Yuki;No way!;0;
52;Fushiko;I'm... a bit tired now...;0;
53;Lucy;Here, take one. Before they see it.;0;
54;Senso;Thanks.;0;
55;Senso;<i>I wish I could have fun... just like them.</i>;0;
